id,ticker,event_date,original,true_label,future_return_1d,abnormal_score,senti_label,emo_label,technical_analysis_baseline_prediction,technical_analysis_baseline_confidence,classical_price_only_prediction,classical_price_only_confidence,classical_text_only_prediction,classical_text_only_confidence,classical_text_price_prediction,classical_text_price_confidence,deep_text_only_prediction,deep_text_only_confidence,deep_text_price_prediction,deep_text_price_confidence
109848,AAPL,2020-10-26,$AAPL buy the dip. This is the lowest before the earnings 🚀🚀🚀,neutral,0.0134723069777198,0.5808155103909332,bullish,belief,neutral,1.0,positive,0.3703906699630718,positive,0.4217610921696721,positive,0.4487162035336212,positive,0.35220054,positive,0.43275368
109849,FB,2020-10-27,$FB pretty sure this is going to sink with everything else 🙄 market sucks right now,negative,-0.0551379911410948,-2.5819678407980304,bearish,optimism,neutral,1.0,negative,0.4262795722924803,neutral,0.4772077032573065,neutral,0.4514647531910817,positive,0.33484945,neutral,0.37628806
109850,TSLA,2020-10-28,$TSLA Can’t believe everything you read.  Question is who paid of consumer reports🤔,neutral,0.0118467013663008,0.4314503096908449,bullish,confusion,neutral,1.0,positive,0.3530245347893716,neutral,0.4261796334175293,neutral,0.4052907098889378,positive,0.3523226,positive,0.51612353
109851,TSLA,2020-10-28,$TSLA Maybe Biden will win and save the country?  He said his plan is to have more testing 😂🤣😂,neutral,0.0118467013663008,0.4314503096908449,bearish,confusion,neutral,1.0,positive,0.3530245347893716,positive,0.3720864313820577,positive,0.4359701181092241,positive,0.35907057,positive,0.55982685
109852,AAPL,2020-10-29,"$AAPL Top Top Insiders at Apple 🍎 sold $29 million worth of stock at $119 to $116 highs .. before Earnings 

Doesn’t this concern you when TOP insiders are jumping Apple ship?",negative,-0.0560181620135088,-2.2596229554767877,bearish,belief,negative,1.0,negative,0.4257427147605722,negative,0.4250184286451183,negative,0.54272253536215,positive,0.3773804,positive,0.46654606
109853,AAPL,2020-10-29,$AAPL tanking at EOD bull trap 😁 $109,negative,-0.0560181620135088,-2.2596229554767877,bearish,panic,negative,1.0,negative,0.4257427147605722,positive,0.4446233403982071,positive,0.52350184084432,positive,0.3414337,negative,0.608829
109855,AAPL,2020-10-29,$AAPL Relax and breath. Very soon 👻,negative,-0.0560181620135088,-2.2596229554767877,bullish,optimism,negative,1.0,negative,0.4257427147605722,negative,0.4842889737647424,negative,0.6371465238176935,neutral,0.33992785,negative,0.61176926
109856,AAPL,2020-10-29,$AAPL lol this market is to funny. Adding more here 🙌,negative,-0.0560181620135088,-2.2596229554767877,bullish,excitement,negative,1.0,negative,0.4257427147605722,neutral,0.5451727444290975,neutral,0.4002113765933337,neutral,0.33910725,negative,0.60001594
109854,NFLX,2020-10-29,$NFLX I mean “Queens Gambit” was ok but not good enough to raise prices for 😂,negative,-0.0564645691493961,-1.8700509132554328,bearish,optimism,neutral,1.0,positive,0.4203292775914695,negative,0.3894998356690718,positive,0.4325993072100486,neutral,0.33629966,positive,0.37357023
109857,AAPL,2020-10-30,$AAPL how it will be if open at 115 😍,neutral,-0.0008268023557977,-0.0315639472960878,bullish,amusement,neutral,1.0,positive,0.3937213406858049,negative,0.3764504434885751,negative,0.4133316334147656,neutral,0.33501074,negative,0.35812145
109858,AAPL,2020-10-30,"$AAPL The quarter was a beat, the fact that IPhone sales were down is legitimate and profit margins were up! This is a buying opportunity for us longs!
🚀🚀💰💰💵💵",neutral,-0.0008268023557977,-0.0315639472960878,bullish,optimism,neutral,1.0,positive,0.3937213406858049,neutral,0.5634035021461878,neutral,0.4165089720135256,positive,0.34882537,negative,0.3564588
109859,AAPL,2020-10-30,$AAPL Buying the Fear Today🤘🤑🤘!!!,neutral,-0.0008268023557977,-0.0315639472960878,bullish,excitement,neutral,1.0,positive,0.3937213406858049,negative,0.3626458417306304,negative,0.3693365726470541,neutral,0.3441587,neutral,0.37455785
109860,AAPL,2020-11-02,$AAPL Get ready for next weeks discounts. Let’s  See 90’s😋😋😋😋 Have a great weekend Everyone.,neutral,0.0153535883252011,0.5448051835497992,bearish,amusement,negative,1.0,negative,0.4463765769185815,positive,0.5163912346263253,positive,0.5578085604311993,neutral,0.3358996,negative,0.67618763
109861,AAPL,2020-11-02,"$AAPL Damn I thought AAPL had enough red weeks, I should’ve never stopped buying puts 😂",neutral,0.0153535883252011,0.5448051835497992,bearish,ambiguous,negative,1.0,negative,0.4463765769185815,negative,0.4245126357242791,negative,0.5336328709880622,neutral,0.3393474,negative,0.7254001
109862,AAPL,2020-11-02,$AAPL who’s shorting this in an iPhone 😂,neutral,0.0153535883252011,0.5448051835497992,bearish,belief,negative,1.0,negative,0.4463765769185815,negative,0.4621663595809551,negative,0.6088072745362128,negative,0.34033927,negative,0.7860894
109863,AAPL,2020-11-03,$AAPL T-Minus 30 or less until BOOM 💥 GOES THE DYNAMITE 🧨,positive,0.0408366446612598,1.504504048164604,bearish,panic,negative,1.0,positive,0.405836735196624,neutral,0.3715418687468674,negative,0.380985249428819,negative,0.34083188,negative,0.39632505
109864,AAPL,2020-11-04,$AAPL you guys got it wrong. The liberals can’t get anymore sad because they were already sad to begin with 🤷‍♂️. Got all my money vested in Apple. Apple is still gonna be the future as long as people needs phone for communication and life.,positive,0.0354936607417049,1.3273448038683766,bullish,anxiety,negative,1.0,positive,0.420486753987422,negative,0.4719669465105435,negative,0.4625927322361333,positive,0.34289247,positive,0.38684025
109865,TSLA,2020-11-04,$TSLA remember wat I said last night. We could see a 📉 which will lead to a 📈 by the end of the day,positive,0.0406433005438622,1.4720940681017751,bullish,panic,neutral,1.0,positive,0.4065551786590646,negative,0.4292146225914663,positive,0.4101419137006897,positive,0.3486622,neutral,0.42140794
109866,AAPL,2020-11-05,"$AAPL Hey 🐻, 125 is on the table. 📈🔥😛🇺🇸",neutral,-0.0011361230430573,-0.0404632982234694,bullish,anxiety,neutral,1.0,positive,0.3847697366995344,negative,0.4147513508841494,neutral,0.3736559588074238,neutral,0.34107113,neutral,0.42703965
109867,BABA,2020-11-05,"$BABA 

Got in at the low today.👍",positive,0.0423981269387789,1.576236373978687,bullish,ambiguous,neutral,1.0,positive,0.3676554440594324,neutral,0.4263790312959986,neutral,0.4194100516516635,neutral,0.33963913,neutral,0.39713025
109868,TSLA,2020-11-06,$TSLA GOOD MORNING TO ALL TESLA BULLS!!!! The great Sleepy Joe has provided us with another buying opportunity!!!!!!!! ❤️❤️,neutral,-0.0202116583395449,-0.7095661586946485,bullish,excitement,neutral,1.0,neutral,0.3482147423971359,positive,0.4244922929572601,positive,0.4581891452286909,positive,0.3556077,neutral,0.42670694
109870,AAPL,2020-11-09,$AAPL look how bullish this stock setup is...oh wait that’s Apple’s VIX ticker 😬,neutral,-0.0030087720298955,-0.1039784036314472,bearish,anxiety,neutral,1.0,neutral,0.3666064515098897,negative,0.4194165383538958,negative,0.3982197612973686,positive,0.3375705,neutral,0.39653435
109869,PFE,2020-11-09,$PFE Anyone else YOLO with $55 Nov 20 calls? 😂,neutral,-0.013265185051699,-0.6923916560605942,bullish,ambiguous,neutral,1.0,neutral,0.431824097837124,neutral,0.5686837721992992,neutral,0.5680470726512385,neutral,0.34452292,neutral,0.43337172
109871,BAC,2020-11-10,$BAC wall street dummies had zero clue that rising bond yields last week were a banks buy signal 🤣,neutral,-0.0115691663229116,-0.2845933723100875,bullish,disgust,positive,1.0,neutral,0.6720332201630885,neutral,0.43342255490727,neutral,0.6938426189304759,positive,0.34763765,neutral,0.70592225
109873,MSFT,2020-11-10,$MSFT let it drop again tomorrow. Gap on daily looking to get filled. 😈💦,positive,0.0262544255001095,1.2165631049542849,bearish,belief,neutral,1.0,negative,0.476960754940961,neutral,0.5690321178413904,neutral,0.4978985684267106,negative,0.33902958,neutral,0.36821988
109872,PFE,2020-11-10,$PFE THIS IS ABOUT TO BLOOOOOOOOOOOOOOWWWWWWWWWWWWWWW‼️‼️‼️‼️‼️‼️‼️‼️💣💣💣💣💣💣🧨🧨🧨🧨🧨🔥🔥🔥🔥🔥🚀🚀🚀🚀🚀🚀👏👏👏👏👏👏💪💪💪💪💪💰💰💰💰💰💰💸💸💸💸💸💸💸💸💸💸💸💸💸🏦🏦🏦🏦🏦🏦🏦🏦🏦,neutral,-0.0046536090664002,-0.1808721277457121,bullish,excitement,positive,1.0,neutral,0.550183256744736,neutral,0.5513091452215844,neutral,0.6574049881294948,negative,0.3387078,neutral,0.56780076
109874,AAPL,2020-11-11,"$AAPL Nomore uptrend , multi month slow bleed 🩸",neutral,-0.002343318349063,-0.0950669682095186,bearish,anxiety,neutral,1.0,negative,0.5025259647962239,negative,0.5413631430470704,negative,0.690089367653082,negative,0.3445809,negative,0.47619244
109875,BABA,2020-11-11,"$BABA Break of 260, she wants to go to 250, get ready for some juicy juice, and let’s get some Peking 🦆 and 🥠 for you.",neutral,-0.0050441355759144,-0.1468358784087448,bearish,anger,negative,1.0,negative,0.5840304357030818,neutral,0.4652388479695643,negative,0.4277722171740959,neutral,0.34415355,positive,0.49372873
109876,CCL,2020-11-11,$CCL The Pfizer Scam was a great way of luring retail money back into the market. Well done 👏,negative,-0.0789635213836554,-0.764479974156349,bearish,excitement,neutral,1.0,neutral,0.8135520044586273,positive,0.3732165708931822,neutral,0.7573831849741249,positive,0.35252514,negative,0.7106015
109877,BA,2020-11-12,$BA When I see a time to short I short 😌,positive,0.0587935678920266,1.4143823884675055,bearish,anxiety,positive,1.0,neutral,0.4331538171854193,neutral,0.4342236396264166,neutral,0.593510334563091,neutral,0.34386352,positive,0.5314533
109880,BA,2020-11-12,$BA are you guys ready for this gap down to 155?!? Better sell quick ! 😂😂😂,positive,0.0587935678920266,1.4143823884675055,bearish,amusement,positive,1.0,neutral,0.4331538171854193,negative,0.3643686479998994,neutral,0.4551602855138543,positive,0.34288636,positive,0.49205709
109879,DIS,2020-11-12,$DIS THIS STOCK IS SO OVERPRICED LMAO THREE DAYS AGO IT WAS $125 😂😂😂😂😂😂,neutral,0.0209561663138475,0.6433281894499252,bearish,disgust,positive,1.0,neutral,0.4574940333864949,negative,0.6313076252049019,negative,0.4853396280069272,positive,0.3553333,neutral,0.5026162
109878,TSLA,2020-11-12,$TSLA Squeeze the $$$$ out of shorty! Nasdaq up. S&P and Dow down. Rotate back! Lol😎,neutral,-0.0079171462831602,-0.2832376386900625,bullish,belief,neutral,1.0,negative,0.4034855838789316,neutral,0.502070487188311,neutral,0.4328002715756777,positive,0.3465093,positive,0.46184245
109881,BABA,2020-11-13,$BABA let's go back to 220 next week 👍🏽,neutral,-0.0096993578871037,-0.2845615582259153,bearish,optimism,negative,1.0,positive,0.3921331909881939,neutral,0.4567354085624772,neutral,0.3570050395930852,neutral,0.33782643,positive,0.3820398
109882,TSLA,2020-11-17,$TSLA SOLD & SOLD MY NIO BE SMART TAKE GAINS & get back in on dips 🤑🤑🤑,positive,0.1019677586611877,3.7773456484125103,bearish,excitement,neutral,1.0,negative,0.3808273140520105,neutral,0.6899418950776858,neutral,0.5665748696560609,neutral,0.33810136,neutral,0.4610477
109883,TSLA,2020-11-17,"$TSLA what a joke. The value of BMW up, afterhours! 🤮",positive,0.1019677586611877,3.7773456484125103,bearish,anger,neutral,1.0,negative,0.3808273140520105,neutral,0.4359587635395276,negative,0.4376709129191035,neutral,0.33941612,neutral,0.41919568
109885,TSLA,2020-11-17,Best case scenario would be a gap and open > $462 🙏🏽 $TSLA,positive,0.1019677586611877,3.7773456484125103,bullish,optimism,neutral,1.0,negative,0.3808273140520105,neutral,0.6111114085704915,neutral,0.5073408435982286,positive,0.35028812,neutral,0.4210881
109884,WMT,2020-11-17,$WMT holding onto my $149 puts. Ache out is $39. Got a handful 😋💰,neutral,-0.0018744400332466,-0.1650202393770295,bearish,belief,positive,1.0,positive,0.4578014807584276,negative,0.4005271483180623,negative,0.4074391870509887,negative,0.34229872,neutral,0.41525698
109886,BA,2020-11-18,$BA See ya’ll back at $350+ 🤑🙄🤑,neutral,0.0116576246021211,0.2463283176526033,bullish,optimism,positive,1.0,negative,0.4156417792635842,neutral,0.5453415741021111,neutral,0.6170983389344532,neutral,0.33854967,neutral,0.5434438
109889,NVDA,2020-11-18,$NVDA Every earnings this stock drops. 🤦🏻‍♂️,neutral,0.0008563991820162,0.0235659399685359,bearish,anxiety,neutral,1.0,negative,0.3583020166862766,neutral,0.5191673814147648,neutral,0.5632150134745686,positive,0.36208466,neutral,0.5209501
109891,NVDA,2020-11-18,"$NVDA beat all top to bottom, but down cause Biden shutdown and lock down.  Get it,  you vote then what you get.  No cried 😢 😭.  Buy dips and Trump trade intact.",neutral,0.0008563991820162,0.0235659399685359,bullish,anxiety,neutral,1.0,negative,0.3583020166862766,neutral,0.4461455371682116,neutral,0.4786256902064597,neutral,0.3456389,neutral,0.6902041
109892,PFE,2020-11-18,$PFE FDA working for approval 🚀🚀🚀🇺🇸🇺🇸,neutral,-0.0035795154132992,-0.1306546626764284,bullish,belief,neutral,1.0,neutral,0.5386619030345128,neutral,0.731069985747164,neutral,0.8082292366977961,positive,0.33471492,neutral,0.4497375
109887,TSLA,2020-11-18,"$TSLA LETS SHOW ALL THE
 DOUBTERS!!✅",positive,0.0259535183245156,0.7974765598201878,bullish,excitement,positive,1.0,positive,0.3654013223132034,negative,0.3592817171467151,positive,0.4712771348727573,neutral,0.34381306,positive,0.52653646
109888,TSLA,2020-11-18,$TSLA the rally is gonna be unstoppable bye bears we are taking off fasten your seatbelt😂,positive,0.0259535183245156,0.7974765598201878,bullish,optimism,positive,1.0,positive,0.3654013223132034,neutral,0.4274545445705185,positive,0.3904793508810288,neutral,0.3386288,positive,0.5117613
109890,TSLA,2020-11-18,$TSLA bears stop we going to $500 plus 🚀🚀✈️✈️✈️✈️,positive,0.0259535183245156,0.7974765598201878,bullish,excitement,positive,1.0,positive,0.3654013223132034,neutral,0.535456238013304,positive,0.4789131088377614,positive,0.34360045,positive,0.49582154
109898,AAPL,2020-11-19,$AAPL hey guess what I got a surprise for everyone!!!!!! Apple closes around 118-119 today 😀😀😀🖕🏼,neutral,-0.0109576203292168,-0.4413046354288004,bearish,surprise,neutral,1.0,neutral,0.3811621507207289,neutral,0.4297358488468021,neutral,0.4981333963341811,negative,0.336389,neutral,0.38450095
109893,BA,2020-11-19,$BA this is becoming a day traders dream stock.  So easy with This pumper dumper 😎👍. Rinse and repeat,neutral,-0.0294160699451559,-0.6149925939616702,bearish,amusement,positive,1.0,negative,0.4153242582793289,positive,0.3681725466699896,negative,0.3863100450123457,neutral,0.34063384,neutral,0.61986387
109895,PFE,2020-11-19,$PFE the day this thing gets fda approval 😈,neutral,0.0140924711755334,0.5168121878046312,bullish,disgust,neutral,1.0,neutral,0.52468059457852,neutral,0.5654234052655126,neutral,0.6437815737404317,neutral,0.33560312,neutral,0.4423654
109894,TSLA,2020-11-19,"$TSLA Alright, that's it...... I'm in. Show me the moon and stars Elon 🚀🎉",neutral,-0.0193482550207578,-0.4913764129974732,bullish,excitement,positive,1.0,neutral,0.4838858805669316,neutral,0.5018152301173752,neutral,0.6139497405114114,neutral,0.33948022,neutral,0.778208
109896,TSLA,2020-11-19,$TSLA Aerosmith - Cryin' plays loud in the background. When you failed to load up on more shares at $408 😭😭😢😢🤣🤣,neutral,-0.0193482550207578,-0.4913764129974732,bullish,amusement,positive,1.0,neutral,0.4838858805669316,positive,0.3764498734640669,neutral,0.4648815468053116,positive,0.34072226,neutral,0.7423158
109897,TSLA,2020-11-19,"$TSLA wow look what I’ve just purchased, you can all make positions now and thank me later 😂🚀💥",neutral,-0.0193482550207578,-0.4913764129974732,bullish,excitement,positive,1.0,neutral,0.4838858805669316,neutral,0.4550364717451129,neutral,0.5888357159451696,positive,0.3443092,neutral,0.7234491
109901,AAPL,2020-11-20,$AAPL there’s your calls. Enjoy the 🩸,negative,-0.0297425956681652,-1.2030866338192032,bearish,disgust,neutral,1.0,neutral,0.3747656558045114,positive,0.4283096941975429,neutral,0.3869177411216566,negative,0.33878192,positive,0.41091928
109899,BA,2020-11-20,$BA silly bears... it's way too early to be predicting the futures markets by open tomorrow. Nice try tho! 👍,positive,0.0596633801895325,1.2533818983382303,bullish,optimism,positive,1.0,negative,0.5107951504159323,neutral,0.581202558588274,neutral,0.5429818660315637,positive,0.34086248,positive,0.6936488
109900,TSLA,2020-11-20,$TSLA Buy before S&P 500 Index Dec. 21!!! You won't have chance to buy Tesla because it will fly to the moon!!!! 🚀🚀🚀💎💎💎,positive,0.0658482750160953,1.6635071752388324,bullish,belief,positive,1.0,negative,0.4072433518957205,positive,0.4082822754990724,neutral,0.4763404572510292,positive,0.36376813,positive,0.6129545
109902,AAPL,2020-11-24,$AAPL not allowed to go up👊👊👊👊,neutral,0.0074672951738397,0.2896144572098267,bearish,anxiety,neutral,1.0,positive,0.3655986711273568,neutral,0.3828351459266595,negative,0.3597935448821964,negative,0.33685204,negative,0.36749008
109904,CCL,2020-11-24,"$CCL  coronavirus vaccine will begin to become available in the United States ""probably by the end of the second week in December,"" Centers for Disease Control and Prevention Director Dr. Robert Redfield 🕺🇺🇸🎉",neutral,0.0207613010735545,0.1941210854102169,bullish,optimism,neutral,1.0,neutral,0.7623613572541235,negative,0.4024677930566034,neutral,0.6841090819895637,positive,0.34939468,neutral,0.77925324
109903,PYPL,2020-11-24,$PYPL - New high of day! 🦈,positive,0.0410679517352161,1.0633602149570192,bullish,amusement,positive,1.0,neutral,0.4858977108135113,neutral,0.4917091769864434,neutral,0.6435958295190203,negative,0.33941314,neutral,0.41678837
109905,TSLA,2020-11-24,"$TSLA  wow shorts are about to lose another 40 billions usd. Remember when tesla was 2200 per share a couple of months ago????  
that‘s right!  
IT IS GOING BACK TO 2200 + 
 
PT 2200 -7000!!!  
🚀🚀🚀🚀🚀🚀🚀🚀💸💸💸💸💸💸💸💸💸💸💸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸",positive,0.0335265862383566,0.8030029101287207,bullish,surprise,positive,1.0,negative,0.3989210825486946,negative,0.5124698324799797,negative,0.5056111957105006,positive,0.3620212,positive,0.6170181
109906,FB,2020-11-25,$FB oh baby my 277.5 roll ups 😍😍😍,neutral,0.008055700217227,0.2359599638264349,bullish,amusement,neutral,1.0,neutral,0.4133104175396029,positive,0.4980194974003699,positive,0.411667270549731,negative,0.33627918,neutral,0.45587316
109908,TSLA,2020-11-25,$TSLA what if it printed $600 today 😂😛,neutral,0.0204877958527087,0.4724014183588068,bullish,excitement,positive,1.0,neutral,0.4065680725242508,positive,0.4604000127012818,neutral,0.3725640990985226,positive,0.348993,positive,0.53768414
109909,TSLA,2020-11-25,$TSLA only ev I wouldn’t short haha 🩳🩳🩳🔥,neutral,0.0204877958527087,0.4724014183588068,bullish,ambiguous,positive,1.0,neutral,0.4065680725242508,neutral,0.553403544277796,neutral,0.5558563775508257,neutral,0.33883175,positive,0.51217836
109910,TSLA,2020-11-25,$TSLA I am officially 16x on this stock in about a year and 1/2. INSAIN! 🥂,neutral,0.0204877958527087,0.4724014183588068,bullish,surprise,positive,1.0,neutral,0.4065680725242508,positive,0.4395814447629204,positive,0.3458177814436369,positive,0.35115886,positive,0.4282393
109911,TSLA,2020-11-25,$TSLA ms & wedbush got there 🎯’s as predicted 🙄,neutral,0.0204877958527087,0.4724014183588068,bullish,belief,positive,1.0,neutral,0.4065680725242508,neutral,0.5454960633648314,neutral,0.5738005211171218,neutral,0.3376098,positive,0.44165507
109907,XOM,2020-11-25,"$XOM ...happy 🦃 day!
I'm thankful for the last two days.",neutral,-0.0151922794052445,-0.3601160964256877,bullish,optimism,positive,1.0,neutral,0.6015626842796076,negative,0.4825190913689692,neutral,0.6387929802511766,neutral,0.34095776,neutral,0.56953025
109912,CCL,2020-11-27,$CCL I'm in here for the swimwear ..lol...😂 sail away to oblivion,neutral,-0.0741427447818897,-0.7115751103788344,bullish,disgust,positive,1.0,neutral,0.849872181495647,neutral,0.6190254100429502,neutral,0.9160987521349588,neutral,0.3383448,neutral,0.87002593
109913,TSLA,2020-11-30,"$TSLA sold 10 puts at close 😥 still have a fair amount, but kickin myself a little rn",neutral,0.0302325650790993,0.7325313671274428,bearish,optimism,positive,1.0,neutral,0.3996856608047064,neutral,0.397255434214863,neutral,0.4399020863339903,neutral,0.34014952,positive,0.64199823
109914,TSLA,2020-11-30,$TSLA old news 🥱. Still holding my puts,neutral,0.0302325650790993,0.7325313671274428,bearish,anxiety,positive,1.0,neutral,0.3996856608047064,positive,0.4737033304839251,positive,0.4672518579558141,neutral,0.33877692,positive,0.5867862
109917,AAPL,2020-12-01,$AAPL are we gonna see another forward split next year because it feels we are going to the moon 😁😁,neutral,0.0029333106747426,0.1649640188518559,bullish,optimism,positive,1.0,positive,0.4393345545765061,negative,0.4045397383682275,positive,0.5394285837150715,neutral,0.33618888,neutral,0.36757672
109920,AAPL,2020-12-01,$AAPL Sold all my 117.5 Calls 12/18 here ... 💰,neutral,0.0029333106747426,0.1649640188518559,bullish,optimism,positive,1.0,positive,0.4393345545765061,neutral,0.3688882991454079,positive,0.411303909154602,positive,0.34028003,neutral,0.3802119
109915,PFE,2020-12-01,$PFE lol at 🐻s who thought this has no legs. Over 5% today on the power of pure hype again! Just wait until news. Your puts are worthless.,positive,0.035270256001763,1.4602031004975824,bullish,disgust,positive,1.0,neutral,0.5780852404141376,negative,0.4977875253835153,neutral,0.5573648970340317,positive,0.3388752,neutral,0.5775666
109916,PFE,2020-12-01,$PFE pfizer up almlst 6% in 40 minutes unheard of 😂😂💰💰💰😂,positive,0.035270256001763,1.4602031004975824,bullish,excitement,positive,1.0,neutral,0.5780852404141376,neutral,0.6874392526850825,neutral,0.8088823671438363,negative,0.33996955,neutral,0.52669334
109919,PFE,2020-12-01,$PFE idk why ud go bearish because Warren Buffet got 136 million in PFE😍😚😚😚😚😚😚,positive,0.035270256001763,1.4602031004975824,bullish,amusement,positive,1.0,neutral,0.5780852404141376,neutral,0.5377281447804468,neutral,0.7270867055063172,positive,0.34122345,neutral,0.65480775
109921,PFE,2020-12-01,"$PFE yesterday market cap was $212 billion, today's it's $219 billion and the stock price hardly moved $1.5 , for this to reach 50 0r 60 as you all saying , how much money should flow in... 🙄, But still a believer in this 💁",positive,0.035270256001763,1.4602031004975824,bullish,confusion,positive,1.0,neutral,0.5780852404141376,positive,0.4149479561989629,positive,0.5174392277840191,positive,0.36532256,neutral,0.70554227
109918,TSLA,2020-12-01,$TSLA tsla only go up. Valuation should be 3 trillions. 😂,neutral,-0.0272589986893193,-0.6941172273304631,bearish,disgust,positive,1.0,positive,0.3431344951302563,negative,0.4521609484048503,negative,0.4209321236588645,positive,0.36534637,positive,0.74838823
109922,BABA,2020-12-02,$BABA check for a bounce around $259 💰,neutral,0.0213915207417763,0.6137260637964163,bullish,excitement,neutral,1.0,neutral,0.3658325568379702,neutral,0.5468148646734398,neutral,0.6236085602635801,neutral,0.3456703,neutral,0.5133201
109923,HD,2020-12-02,$HD resistance @ $271 support @ $270 bulls may give up the day 🤓🐻,neutral,-0.0109183743673476,-0.6613447361609868,bearish,ambiguous,neutral,1.0,positive,0.3782462837657583,neutral,0.5347577923932656,neutral,0.5040618793960181,neutral,0.3408129,neutral,0.42007548
109924,AAPL,2020-12-03,$AAPL you do realize 🍏 has been up 6 straight days since 11/23.,neutral,-0.0056124647237031,-0.3027444298274891,bullish,optimism,positive,1.0,neutral,0.3616300521452745,negative,0.5292786427152094,negative,0.5030999749024153,neutral,0.33657485,neutral,0.3765365
109925,TSLA,2020-12-04,$TSLA Part of me wants the stock to drop because Chanos just cut his short position. 😂,positive,0.0713141326897253,1.802046172519799,bullish,disgust,positive,1.0,positive,0.3679292595515834,positive,0.47350738261032,positive,0.5358565688576393,positive,0.35043266,positive,0.70333654
109926,TSLA,2020-12-04,$TSLA volume was low today. MM’s are going to have a fun two weeks coming up trying to hold this down. 😭😭,positive,0.0713141326897253,1.802046172519799,bullish,panic,positive,1.0,positive,0.3679292595515834,negative,0.4779299877930766,negative,0.4608912125095989,positive,0.34087938,positive,0.6334145
109927,TSLA,2020-12-04,"$TSLA $650+ see how they are accumulating below $600, they aren’t gonna pay out those weeklies 😂",positive,0.0713141326897253,1.802046172519799,bullish,confusion,positive,1.0,positive,0.3679292595515834,positive,0.5737421332740444,positive,0.6349196242500206,positive,0.3442334,positive,0.6599505
109930,PFE,2020-12-07,$PFE finally it’s moving I got on just in time. Let’s go time to double up 🚀,positive,0.0317574484552352,1.2867837182487003,bullish,excitement,positive,1.0,neutral,0.5475805715031984,neutral,0.411118814176549,neutral,0.5809930467892784,negative,0.3391257,neutral,0.4394965
109928,TSLA,2020-12-07,$TSLA money does grow on tree huh! Me buying tsla at 400 😂,neutral,0.012652697560912,0.3223741558702657,bullish,amusement,neutral,1.0,negative,0.3958351302231431,positive,0.5882257974515777,positive,0.6691954141188756,positive,0.34558624,positive,0.74365884
109933,PFE,2020-12-08,$PFE guy!!! This is more important than that toy 🧸 company Apple 🍏.... $85.00 soon,neutral,-0.0166823255769412,-0.6723847751493227,bullish,disgust,positive,1.0,neutral,0.5470504209350627,neutral,0.5345514113005668,neutral,0.678279804951831,positive,0.3551617,neutral,0.69845414
109931,TSLA,2020-12-08,$TSLA I am buying 20 extra shares from.Elons offering .who is with me ?? 🙂,negative,-0.0698590426253157,-1.739555557864809,bullish,confusion,positive,1.0,negative,0.3875931263639822,neutral,0.369167621108563,negative,0.4996596696970299,positive,0.35447955,negative,0.8451379
109932,TSLA,2020-12-08,$TSLA the dip was more then expected and the rip will be even higher then expected 😈,negative,-0.0698590426253157,-1.739555557864809,bullish,optimism,positive,1.0,negative,0.3875931263639822,neutral,0.434235467335419,neutral,0.3701070155883646,positive,0.34661254,negative,0.8416135
109937,CCL,2020-12-09,"$CCL All these bulls “BUYING BACK IN TODAY” 😂😂

This has farther downside before we see any swing. 

Puts are what you should have bought. 💰",neutral,-0.0163067010431913,-0.2616756798208597,bearish,optimism,positive,1.0,negative,0.4697959516382934,negative,0.517848983545598,negative,0.6448939656295319,positive,0.3537138,neutral,0.58900726
109935,PFE,2020-12-09,$PFE Just entered at 42.14 😁,neutral,-0.0028675646344235,-0.1441663595580425,bullish,amusement,positive,1.0,neutral,0.4438902621921364,neutral,0.5914620723859149,neutral,0.6332976965733635,positive,0.3367901,neutral,0.44944146
109934,TSLA,2020-12-09,$TSLA Will be green as usual 😍🍀,positive,0.0373709576785941,0.9571957912300572,bullish,disgust,positive,1.0,negative,0.4349360141476004,neutral,0.3940551663197674,negative,0.5092607731962331,neutral,0.3374777,positive,0.69301295
109936,TSLA,2020-12-09,$TSLA bottom yet? No? Going back to sleep then 😴,positive,0.0373709576785941,0.9571957912300572,bearish,optimism,positive,1.0,negative,0.4349360141476004,neutral,0.3968265562970793,negative,0.3959790963773492,neutral,0.34168944,positive,0.8107922
109938,TSLA,2020-12-09,"$TSLA 😁 Thanks TSLA bulls! FYI (I’m a bull just not here) When is this going to 300?

Been waiting to make a Millie here off shorting and puts.",positive,0.0373709576785941,0.9571957912300572,bearish,excitement,positive,1.0,negative,0.4349360141476004,neutral,0.4007598572128339,negative,0.4120350603729679,neutral,0.34075862,positive,0.8448151
109939,TSLA,2020-12-09,$TSLA Imagine stock spikes to $700 after this tweet😂 His stock is already landed on the mars and on its way to come back to earth. Mission is completed,positive,0.0373709576785941,0.9571957912300572,bearish,excitement,positive,1.0,negative,0.4349360141476004,neutral,0.3913245244103839,positive,0.420080080267987,positive,0.34474954,positive,0.85673845
109940,BA,2020-12-10,$BA will be below 215 by Friday. The angry gamblers here are all holding 240 calls 💁🏻‍♀️🥀😁,neutral,-0.0174891906872892,-0.4706927597248949,bearish,optimism,positive,1.0,negative,0.3950728246656966,positive,0.4739939314968296,positive,0.4166603374080581,positive,0.3646569,positive,0.50864744
